status	original_id	matched_id	converted_id	notes
RESCUED	4XSY-F	4ljz_F	4ljz_F	Sequence-identical chain
RESCUED	4XT3-A	4xt1_A	4xt1_A	Sequence-identical chain
RESCUED	4XT6-A	4xrb_A	4xrb_A	Sequence-identical chain
RESCUED	4XTC-N	4tqu_N	4tqu_N	Sequence-identical chain
RESCUED	4XTI-A	4xtd_A	4xtd_A	Sequence-identical chain
RESCUED	4XU2-A	3rux_A	3rux_A	Sequence-identical chain
RESCUED	4XU5-A	4xu4_A	4xu4_A	Sequence-identical chain
RESCUED	4XUL-A	4ams_A	4ams_A	Sequence-identical chain
RESCUED	4XVM-A	4xvi_A	4xvi_A	Sequence-identical chain
RESCUED	4XWN-A	4xwl_A	4xwl_A	Sequence-identical chain
RESCUED	4XXA-A	4xtm_A	4xtm_A	Sequence-identical chain
RESCUED	4XXK-A	4xxi_A	4xxi_A	Sequence-identical chain
RESCUED	4XXW-B	4xxw_A	4xxw_A	Sequence-identical chain
RESCUED	4XYG-A	4xyb_A	4xyb_A	Sequence-identical chain
RESCUED	4XYI-A	4xyh_A	4xyh_A	Sequence-identical chain
RESCUED	4XYQ-A	3bs1_A	3bs1_A	Sequence-identical chain
RESCUED	4XZK-A	4xzj_A	4xzj_A	Sequence-identical chain
RESCUED	4Y12-A	4y0x_A	4y0x_A	Sequence-identical chain
RESCUED	4Y1X-A	4y1u_A	4y1u_A	Sequence-identical chain
RESCUED	4Y28-3	4rku_3	4rku_3	Sequence-identical chain
RESCUED	4Y28-C	2wsc_C	2wsc_C	Sequence-identical chain
RESCUED	4Y2G-A	4y18_A	4y18_A	Sequence-identical chain
RESCUED	4Y5W-A	4y5u_A	4y5u_A	Sequence-identical chain
RESCUED	4Y64-A	4y62_A	4y62_A	Sequence-identical chain
RESCUED	4Y68-C	4y68_A	4y68_A	Sequence-identical chain
RESCUED	4Y7U-A	4y7t_A	4y7t_A	Sequence-identical chain
RESCUED	4YA5-C	1fnt_D	1fnt_D	Sequence-identical chain
RESCUED	4YB6-A	4yb5_A	4yb5_A	Sequence-identical chain
RESCUED	4YBL-G	4ybl_A	4ybl_A	Sequence-identical chain
RESCUED	4YBR-A	4s1o_A	4s1o_A	Sequence-identical chain
RESCUED	4YC3-B	4y72_B	4y72_B	Sequence-identical chain
RESCUED	4YDO-A	4yde_A	4yde_A	Sequence-identical chain
RESCUED	4YDO-B	4yde_B	4yde_B	Sequence-identical chain
RESCUED	4YDV-L	4ydv_A	4ydv_A	Sequence-identical chain
RESCUED	4YEE-A	4y0g_A	4y0g_A	Sequence-identical chain
RESCUED	4YFA-A	4yf9_A	4yf9_A	Sequence-identical chain
RESCUED	4YFA-C	4yf9_C	4yf9_C	Sequence-identical chain
RESCUED	4YGB-B	3wht_B	3wht_B	Sequence-identical chain
RESCUED	4YHH-R	4x62_R	4x62_R	Sequence-identical chain
RESCUED	4YIR-X	2qsf_X	2qsf_X	Sequence-identical chain
RESCUED	4YK4-E	4yk4_A	4yk4_A	Sequence-identical chain
RESCUED	4YKA-A	4yjm_A	4yjm_A	Sequence-identical chain
RESCUED	4YKP-A	4yki_A	4yki_A	Sequence-identical chain
RESCUED	4YLS-A	4ylr_A	4ylr_A	Sequence-identical chain
RESCUED	4YMH-A	4ymg_A	4ymg_A	Sequence-identical chain
RESCUED	4YMS-J	4yms_A	4yms_A	Sequence-identical chain
RESCUED	4YMU-D	4yms_C	4yms_C	Sequence-identical chain
RESCUED	4YN3-A	3vta_A	3vta_A	Sequence-identical chain
RESCUED	4YNU-A	4ynt_A	4ynt_A	Sequence-identical chain
RESCUED	4YOB-A	4yoa_A	4yoa_A	Sequence-identical chain
RESCUED	4YOJ-A	2yna_A	2yna_A	Sequence-identical chain
RESCUED	4YOY-A	4yov_A	4yov_A	Sequence-identical chain
RESCUED	4YR8-G	4yr8_B	4yr8_B	Sequence-identical chain
RESCUED	4YRG-A	3hrk_A	3hrk_A	Sequence-identical chain
RESCUED	4YRV-B	4hri_A	4hri_A	Sequence-identical chain
RESCUED	4YRY-A	4ylf_A	4ylf_A	Sequence-identical chain
RESCUED	4YRY-B	4ylf_B	4ylf_B	Sequence-identical chain
RESCUED	4YTM-D	3vr8_D	3vr8_D	Sequence-identical chain
RESCUED	4YTR-A	4xsl_A	4xsl_A	Sequence-identical chain
RESCUED	4YU4-B	4yu3_B	4yu3_B	Sequence-identical chain
RESCUED	4YUE-C	4yqx_A	4yqx_A	Sequence-identical chain
RESCUED	4YUU-q1	4yuu_Q2	4yuu_Q2	Sequence-identical chain
RESCUED	4YUX-A	3bwb_A	3bwb_A	Sequence-identical chain
RESCUED	4YXC-B	4yxb_A	4yxb_A	Sequence-identical chain
RESCUED	4YXD-C	4ytp_C	4ytp_C	Sequence-identical chain
RESCUED	4YZ2-A	4yz1_A	4yz1_A	Sequence-identical chain
RESCUED	4YZB-A	4ysj_A	4ysj_A	Sequence-identical chain
RESCUED	4YZK-A	4yzj_A	4yzj_A	Sequence-identical chain
RESCUED	4YZV-QY	4ypb_QY	4ypb_QY	Sequence-identical chain
RESCUED	4Z13-A	4z12_A	4z12_A	Sequence-identical chain
RESCUED	4Z1Y-A	4yws_A	4yws_A	Sequence-identical chain
RESCUED	4Z25-A	4z24_A	4z24_A	Sequence-identical chain
RESCUED	4Z2O-A	4z27_A	4z27_A	Sequence-identical chain
RESCUED	4Z3G-A	4z3e_A	4z3e_A	Sequence-identical chain
RESCUED	4Z3P-A	4z3n_A	4z3n_A	Sequence-identical chain
RESCUED	4Z3X-A	4z3w_A	4z3w_A	Sequence-identical chain
RESCUED	4Z3Y-E	4z3w_E	4z3w_E	Sequence-identical chain
RESCUED	4Z53-A	4z3o_A	4z3o_A	Sequence-identical chain
RESCUED	4Z7K-B	4z7k_A	4z7k_A	Sequence-identical chain
RESCUED	4Z7V-A	4z7u_A	4z7u_A	Sequence-identical chain
RESCUED	4Z9A-A	4z99_A	4z99_A	Sequence-identical chain
RESCUED	4Z9R-A	4yx6_A	4yx6_A	Sequence-identical chain
RESCUED	4ZA5-A	4za4_A	4za4_A	Sequence-identical chain
RESCUED	4ZAC-A	4s13_A	4s13_A	Sequence-identical chain
RESCUED	4ZBK-B	4gg2_B	4gg2_B	Sequence-identical chain
RESCUED	4ZBP-A	4zb3_A	4zb3_A	Sequence-identical chain
RESCUED	4ZCV-A	4zcu_A	4zcu_A	Sequence-identical chain
RESCUED	4ZDJ-A	4zdi_A	4zdi_A	Sequence-identical chain
RESCUED	4ZDQ-A	4ys8_A	4ys8_A	Sequence-identical chain
RESCUED	4ZE8-A	4ra1_A	4ra1_A	Sequence-identical chain
RESCUED	4ZEN-A	4ze4_A	4ze4_A	Sequence-identical chain
RESCUED	4ZEX-A	4zev_A	4zev_A	Sequence-identical chain
RESCUED	4ZF5-A	4zf4_A	4zf4_A	Sequence-identical chain
RESCUED	4ZFQ-A	4z7a_A	4z7a_A	Sequence-identical chain
RESCUED	4ZFY-B	4z8s_B	4z8s_B	Sequence-identical chain
RESCUED	4ZG5-D	4zg5_A	4zg5_A	Sequence-identical chain
RESCUED	4ZGQ-A	4zgn_A	4zgn_A	Sequence-identical chain
RESCUED	4ZGR-A	4z8s_A	4z8s_A	Sequence-identical chain
RESCUED	4ZHS-D	4zhs_A	4zhs_A	Sequence-identical chain
RESCUED	4ZHW-A	4zhv_A	4zhv_A	Sequence-identical chain
RESCUED	4ZID-A	1ayg_A	1ayg_A	Sequence-identical chain
RESCUED	4ZJC-A	4zj8_A	4zj8_A	Sequence-identical chain
RESCUED	4ZL6-B	4zl5_A	4zl5_A	Sequence-identical chain
RESCUED	4ZLA-A	4zi6_A	4zi6_A	Sequence-identical chain
RESCUED	4ZLI-A	4zle_A	4zle_A	Sequence-identical chain
RESCUED	4ZM2-A	3hry_A	3hry_A	Sequence-identical chain
RESCUED	4ZN3-A	4zn1_A	4zn1_A	Sequence-identical chain
RESCUED	4ZN3-B	4zn1_B	4zn1_B	Sequence-identical chain
RESCUED	4ZO7-A	4zo6_A	4zo6_A	Sequence-identical chain
RESCUED	4ZRF-A	4i82_A	4i82_A	Sequence-identical chain
RESCUED	4ZSK-A	4zsi_A	4zsi_A	Sequence-identical chain
RESCUED	4ZTI-A	4zta_A	4zta_A	Sequence-identical chain
RESCUED	4ZTY-A	4ztx_A	4ztx_A	Sequence-identical chain
RESCUED	4ZUN-A	3q9b_A	3q9b_A	Sequence-identical chain
RESCUED	4ZUX-Y	3m99_D	3m99_D	Sequence-identical chain
RESCUED	4ZV2-A	4zv1_A	4zv1_A	Sequence-identical chain
RESCUED	4ZVU-A	4zvo_A	4zvo_A	Sequence-identical chain
RESCUED	4ZVZ-A	1s95_A	1s95_A	Sequence-identical chain
RESCUED	4ZWP-A	4zwo_A	4zwo_A	Sequence-identical chain
RESCUED	4ZWR-A	4zwq_A	4zwq_A	Sequence-identical chain
RESCUED	4ZY3-A	3wdz_A	3wdz_A	Sequence-identical chain
RESCUED	4ZYJ-A	4zxv_A	4zxv_A	Sequence-identical chain
RESCUED	5A08-A	5a07_A	5a07_A	Sequence-identical chain
RESCUED	5A0V-A	5a0t_A	5a0t_A	Sequence-identical chain
RESCUED	5A0Y-B	3pot_B	3pot_B	Sequence-identical chain
RESCUED	5A0Y-C	3pot_C	3pot_C	Sequence-identical chain
RESCUED	5A1W-H	5a1u_H	5a1u_H	Sequence-identical chain
RESCUED	5A1Y-E	5a1u_E	5a1u_E	Sequence-identical chain
RESCUED	5A1Y-X	5a1v_Q	5a1v_Q	Sequence-identical chain
RESCUED	5A20-E	2kca_A	2kca_A	Sequence-identical chain
RESCUED	5A21-C	5a20_C	5a20_C	Sequence-identical chain
RESCUED	5A21-G	5a20_G	5a20_G	Sequence-identical chain
RESCUED	5A2H-A	4aqr_A	4aqr_A	Sequence-identical chain
RESCUED	5A2X-A	5a2v_A	5a2v_A	Sequence-identical chain
RESCUED	5A3V-A	5a3j_A	5a3j_A	Sequence-identical chain
RESCUED	5A5B-M	3jco_M	3jco_M	Sequence-identical chain
RESCUED	5A5B-T	3jck_H	3jck_H	Sequence-identical chain
RESCUED	5A78-A	5a74_A	5a74_A	Sequence-identical chain
RESCUED	5A7J-A	3mtc_A	3mtc_A	Sequence-identical chain
RESCUED	5A7X-A	1g9n_G	1g9n_G	Sequence-identical chain
RESCUED	5A7Z-A	5a7t_A	5a7t_A	Sequence-identical chain
RESCUED	5A94-A	5a8o_A	5a8o_A	Sequence-identical chain
RESCUED	5A9K-A	2v9p_A	2v9p_A	Sequence-identical chain
RESCUED	5A9T-A	5a9r_A	5a9r_A	Sequence-identical chain
RESCUED	5AA0-AQ	5a9z_AQ	5a9z_AQ	Sequence-identical chain
RESCUED	5AA0-AS	1vvj_RV	1vvj_RV	Sequence-identical chain
RESCUED	5AB6-A	5ab4_A	5ab4_A	Sequence-identical chain
RESCUED	5ABV-B	5abu_B	5abu_B	Sequence-identical chain
RESCUED	5AC0-A	1bxs_A	1bxs_A	Sequence-identical chain
RESCUED	5ACM-A	4unu_A	4unu_A	Sequence-identical chain
RESCUED	5AEG-A	5aed_A	5aed_A	Sequence-identical chain
RESCUED	5AFN-A	5afm_B	5afm_B	Sequence-identical chain
RESCUED	5AG6-A	3h5z_A	3h5z_A	Sequence-identical chain
RESCUED	5AGA-A	5a9f_A	5a9f_A	Sequence-identical chain
RESCUED	5AGS-A	5agr_A	5agr_A	Sequence-identical chain
RESCUED	5AH4-A	5ah2_A	5ah2_A	Sequence-identical chain
RESCUED	5AHS-A	5af7_A	5af7_A	Sequence-identical chain
RESCUED	5AIQ-A	5aip_A	5aip_A	Sequence-identical chain
RESCUED	5AJ0-AK	3j92_s	3j92_s	Sequence-identical chain
RESCUED	5AJ4-AF	5aj3_F	5aj3_F	Sequence-identical chain
RESCUED	5AJ4-Ab	5aj3_b	5aj3_b	Sequence-identical chain
RESCUED	5AJ4-Aj	5aj3_j	5aj3_j	Sequence-identical chain
RESCUED	5AJ4-B0	4ce4_0	4ce4_0	Sequence-identical chain
RESCUED	5AJ4-B6	4ce4_6	4ce4_6	Sequence-identical chain
RESCUED	5AJ4-BI	4ce4_I	4ce4_I	Sequence-identical chain
RESCUED	5AJ4-BN	4ce4_N	4ce4_N	Sequence-identical chain
RESCUED	5AJ4-Ba	4v1a_a	4v1a_a	Sequence-identical chain
RESCUED	5AJ4-Bj	4v1a_j	4v1a_j	Sequence-identical chain
RESCUED	5AJ4-Bo	4v1a_o	4v1a_o	Sequence-identical chain
RESCUED	5AJA-A	4cc9_A	4cc9_A	Sequence-identical chain
RESCUED	5ANB-A	5an9_A	5an9_A	Sequence-identical chain
RESCUED	5ANR-B	4ct4_B	4ct4_B	Sequence-identical chain
RESCUED	5AOA-A	5ao9_A	5ao9_A	Sequence-identical chain
RESCUED	5AOU-A	5an7_A	5an7_A	Sequence-identical chain
RESCUED	5AQM-B	5aqf_B	5aqf_B	Sequence-identical chain
RESCUED	5ARI-J	2xnd_J	2xnd_J	Sequence-identical chain
RESCUED	5AUQ-A	3vx3_A	3vx3_A	Sequence-identical chain
RESCUED	5AVO-A	4ydr_A	4ydr_A	Sequence-identical chain
RESCUED	5AVX-G	2zxe_G	2zxe_G	Sequence-identical chain
RESCUED	5AW3-B	2zxe_B	2zxe_B	Sequence-identical chain
RESCUED	5AWQ-A	5awo_A	5awo_A	Sequence-identical chain
RESCUED	5AWV-A	2wdw_A	2wdw_A	Sequence-identical chain
RESCUED	5AX0-A	5awz_A	5awz_A	Sequence-identical chain
RESCUED	5AYL-A	5ayk_A	5ayk_A	Sequence-identical chain
RESCUED	5AYN-A	5aym_A	5aym_A	Sequence-identical chain
RESCUED	5AZI-A	3wxi_A	3wxi_A	Sequence-identical chain
RESCUED	5AZP-A	5azo_A	5azo_A	Sequence-identical chain
RESCUED	5B09-A	5b08_A	5b08_A	Sequence-identical chain
RESCUED	5B1J-C	3ef4_A	3ef4_A	Sequence-identical chain
RESCUED	5B47-B	5b46_B	5b46_B	Sequence-identical chain
RESCUED	5B4B-A	5b49_A	5b49_A	Sequence-identical chain
RESCUED	5B4F-A	5b4e_A	5b4e_A	Sequence-identical chain
RESCUED	5B58-A	5b57_A	5b57_A	Sequence-identical chain
RESCUED	5B5M-H	3wmm_H	3wmm_H	Sequence-identical chain
RESCUED	5B5N-L	3wmm_L	3wmm_L	Sequence-identical chain
RESCUED	5B6B-J	5b5w_U	5b5w_U	Sequence-identical chain
RESCUED	5B6T-A	5b6s_A	5b6s_A	Sequence-identical chain
RESCUED	5BN5-A	5bn3_A	5bn3_A	Sequence-identical chain
RESCUED	5BNG-B	5bng_A	5bng_A	Sequence-identical chain
RESCUED	5BNS-A	1hn9_A	1hn9_A	Sequence-identical chain
RESCUED	5BNT-C	5bnt_A	5bnt_A	Sequence-identical chain
RESCUED	5BO0-D	5bnx_D	5bnx_D	Sequence-identical chain
RESCUED	5BO5-A	5bn3_B	5bn3_B	Sequence-identical chain
RESCUED	5BPF-A	4zqi_A	4zqi_A	Sequence-identical chain
RESCUED	5BQP-A	4z1o_A	4z1o_A	Sequence-identical chain
RESCUED	5BRE-A	5brd_A	5brd_A	Sequence-identical chain
RESCUED	5BS3-B	4plb_B	4plb_B	Sequence-identical chain
RESCUED	5BSH-A	5bse_A	5bse_A	Sequence-identical chain
RESCUED	5BUS-A	5buq_A	5buq_A	Sequence-identical chain
RESCUED	5BV0-A	4jc8_A	4jc8_A	Sequence-identical chain
RESCUED	5BV1-B	4kmo_B	4kmo_B	Sequence-identical chain
RESCUED	5BVC-A	4yh5_A	4yh5_A	Sequence-identical chain
RESCUED	5BXD-A	5bxb_A	5bxb_A	Sequence-identical chain
RESCUED	5BXR-A	4h04_A	4h04_A	Sequence-identical chain
RESCUED	5BY5-A	5bxx_A	5bxx_A	Sequence-identical chain
RESCUED	5BZV-A	5bym_A	5bym_A	Sequence-identical chain
RESCUED	5BZX-A	5bug_A	5bug_A	Sequence-identical chain
RESCUED	5C2G-A	5c2c_A	5c2c_A	Sequence-identical chain
RESCUED	5C2O-A	2hvv_A	2hvv_A	Sequence-identical chain
RESCUED	5C2T-B	3vr8_B	3vr8_B	Sequence-identical chain
RESCUED	5C3R-A	5c3p_A	5c3p_A	Sequence-identical chain
RESCUED	5C4G-E	5c46_E	5c46_E	Sequence-identical chain
RESCUED	5C58-B	3csl_C	3csl_C	Sequence-identical chain
RESCUED	5C5C-A	3mq4_A	3mq4_A	Sequence-identical chain
RESCUED	5C5I-A	4zqb_A	4zqb_A	Sequence-identical chain
RESCUED	5C5U-A	5c5t_A	5c5t_A	Sequence-identical chain
RESCUED	5C67-A	2r9p_A	2r9p_A	Sequence-identical chain
RESCUED	5C6P-A	4huk_A	4huk_A	Sequence-identical chain
RESCUED	5C6Q-A	4zhe_A	4zhe_A	Sequence-identical chain
RESCUED	5C78-A	5c73_A	5c73_A	Sequence-identical chain
RESCUED	5C88-A	4r3k_A	4r3k_A	Sequence-identical chain
RESCUED	5C8C-A	5abj_A	5abj_A	Sequence-identical chain
RESCUED	5C8L-A	5c7t_A	5c7t_A	Sequence-identical chain
RESCUED	5C9A-B	5c8c_B	5c8c_B	Sequence-identical chain
RESCUED	5CA0-F	4i4t_F	4i4t_F	Sequence-identical chain
RESCUED	5CBQ-A	4zrc_A	4zrc_A	Sequence-identical chain
RESCUED	5CC2-A	2v3t_A	2v3t_A	Sequence-identical chain
RESCUED	5CCI-A	1n7s_A	1n7s_A	Sequence-identical chain
RESCUED	5CFD-B	5cfc_B	5cfc_B	Sequence-identical chain
RESCUED	5CFR-A	5cfo_A	5cfo_A	Sequence-identical chain
RESCUED	5CG7-A	4gnj_A	4gnj_A	Sequence-identical chain
RESCUED	5CGD-A	4oo9_A	4oo9_A	Sequence-identical chain
RESCUED	5CH4-G	5aww_G	5aww_G	Sequence-identical chain
RESCUED	5CHC-A	4ydd_A	4ydd_A	Sequence-identical chain
RESCUED	5CIM-A	5cgm_A	5cgm_A	Sequence-identical chain
RESCUED	5CIZ-B	1lb2_B	1lb2_B	Sequence-identical chain
RESCUED	5CKE-A	5ckd_A	5ckd_A	Sequence-identical chain
RESCUED	5CKT-D	2n5g_A	2n5g_A	Sequence-identical chain
RESCUED	5CLI-A	2fw1_A	2fw1_A	Sequence-identical chain
RESCUED	5CLR-A	5ckw_A	5ckw_A	Sequence-identical chain
RESCUED	5CM5-A	5cge_A	5cge_A	Sequence-identical chain
RESCUED	5CMS-R	5cms_A	5cms_A	Sequence-identical chain
RESCUED	5CNI-A	4xaq_A	4xaq_A	Sequence-identical chain
RESCUED	5CO4-B	5co4_A	5co4_A	Sequence-identical chain
RESCUED	5CO8-C	5cnq_A	5cnq_A	Sequence-identical chain
RESCUED	5COV-A	5cou_A	5cou_A	Sequence-identical chain
RESCUED	5CPN-A	5cpl_A	5cpl_A	Sequence-identical chain
RESCUED	5CPV-A	1cdp_A	1cdp_A	Sequence-identical chain
RESCUED	5CR8-D	5cr8_A	5cr8_A	Sequence-identical chain
RESCUED	5CSS-A	5csr_A	5csr_A	Sequence-identical chain
RESCUED	5CVU-A	5cvj_A	5cvj_A	Sequence-identical chain
RESCUED	5CVY-A	5bv9_A	5bv9_A	Sequence-identical chain
RESCUED	5CXW-A	5crf_A	5crf_A	Sequence-identical chain
RESCUED	5CXX-A	5cxu_A	5cxu_A	Sequence-identical chain
RESCUED	5CZX-A	4zlp_A	4zlp_A	Sequence-identical chain
RESCUED	5D01-A	5d00_A	5d00_A	Sequence-identical chain
RESCUED	5D0Q-A	5d0o_A	5d0o_A	Sequence-identical chain
RESCUED	5D1F-A	5d0n_A	5d0n_A	Sequence-identical chain
RESCUED	5D1P-A	5d1o_A	5d1o_A	Sequence-identical chain
RESCUED	5D2Y-A	5d2x_A	5d2x_A	Sequence-identical chain
RESCUED	5D4R-A	4egy_A	4egy_A	Sequence-identical chain
RESCUED	5D4Z-A	5d4z_1	5d4z_1	Sequence-identical chain
RESCUED	5D5V-B	5d5u_B	5d5u_B	Sequence-identical chain
RESCUED	5D7A-A	5ax9_A	5ax9_A	Sequence-identical chain
RESCUED	5D8B-J	1vvj_RP	1vvj_RP	Sequence-identical chain
RESCUED	5D8B-N	4v4i_N	4v4i_N	Sequence-identical chain
RESCUED	5D8L-B	5d8k_B	5d8k_B	Sequence-identical chain
RESCUED	5D8Z-A	5d8w_A	5d8w_A	Sequence-identical chain
RESCUED	5D96-D	5d93_A	5d93_A	Sequence-identical chain
RESCUED	5D9I-A	1tbd_A	1tbd_A	Sequence-identical chain
RESCUED	5DA7-A	3lx1_A	3lx1_A	Sequence-identical chain
RESCUED	5DAF-A	5dad_A	5dad_A	Sequence-identical chain
RESCUED	5DAR-B	3jsy_A	3jsy_A	Sequence-identical chain
RESCUED	5DAR-C	5col_A	5col_A	Sequence-identical chain
RESCUED	5DBO-A	4zeo_A	4zeo_A	Sequence-identical chain
RESCUED	5DDC-A	4gpq_A	4gpq_A	Sequence-identical chain
RESCUED	5DDW-A	5dds_A	5dds_A	Sequence-identical chain
RESCUED	5DEP-A	5dem_A	5dem_A	Sequence-identical chain
RESCUED	5DG2-A	5dg1_A	5dg1_A	Sequence-identical chain
RESCUED	5DGR-A	5dgq_A	5dgq_A	Sequence-identical chain
RESCUED	5DHA-B	5dh9_B	5dh9_B	Sequence-identical chain
RESCUED	5DIP-A	5dik_A	5dik_A	Sequence-identical chain
RESCUED	5DJ3-A	5dj1_A	5dj1_A	Sequence-identical chain
RESCUED	5DJQ-C	3mk7_C	3mk7_C	Sequence-identical chain
RESCUED	5DL8-B	5dl8_A	5dl8_A	Sequence-identical chain
RESCUED	5DM7-S	5dm6_S	5dm6_S	Sequence-identical chain
RESCUED	5DM7-U	5dm6_U	5dm6_U	Sequence-identical chain
RESCUED	5DN6-A	5cdf_A	5cdf_A	Sequence-identical chain
RESCUED	5DO8-B	5do8_A	5do8_A	Sequence-identical chain
RESCUED	5DP3-A	4ghq_A	4ghq_A	Sequence-identical chain
RESCUED	5DRK-A	5d4n_A	5d4n_A	Sequence-identical chain
RESCUED	5DS5-E	5ds4_E	5ds4_E	Sequence-identical chain
RESCUED	5DUJ-A	5du7_A	5du7_A	Sequence-identical chain
RESCUED	5DUL-A	3iie_A	3iie_A	Sequence-identical chain
RESCUED	5DUR-C	5dum_A	5dum_A	Sequence-identical chain
RESCUED	5DV2-A	3ngn_A	3ngn_A	Sequence-identical chain
RESCUED	5DWB-A	5dwa_A	5dwa_A	Sequence-identical chain
RESCUED	5DWN-A	5dwm_A	5dwm_A	Sequence-identical chain
RESCUED	5DWV-A	5dv9_A	5dv9_A	Sequence-identical chain
RESCUED	5DXN-A	5dxl_A	5dxl_A	Sequence-identical chain
RESCUED	5E0C-A	5e09_A	5e09_A	Sequence-identical chain
RESCUED	5E1Z-B	5e1w_A	5e1w_A	Sequence-identical chain
RESCUED	5E35-B	5e32_B	5e32_B	Sequence-identical chain
RESCUED	5E3R-A	5e3p_A	5e3p_A	Sequence-identical chain
RESCUED	5E44-A	5cvr_A	5cvr_A	Sequence-identical chain
RESCUED	5E56-A	1dqt_A	1dqt_A	Sequence-identical chain
RESCUED	5E59-A	5cnw_A	5cnw_A	Sequence-identical chain
RESCUED	5E5H-A	4eu3_A	4eu3_A	Sequence-identical chain
RESCUED	5E5L-A	5e51_A	5e51_A	Sequence-identical chain
RESCUED	5E65-A	5e5w_A	5e5w_A	Sequence-identical chain
RESCUED	5E6S-B	5e6r_B	5e6r_B	Sequence-identical chain
RESCUED	5E6U-A	5e6r_A	5e6r_A	Sequence-identical chain
RESCUED	5E6X-A	2p26_A	2p26_A	Sequence-identical chain
RESCUED	5E72-A	5e71_A	5e71_A	Sequence-identical chain
RESCUED	5E8I-A	5e8g_A	5e8g_A	Sequence-identical chain
RESCUED	5E9C-A	5e8m_A	5e8m_A	Sequence-identical chain
RESCUED	5E9S-A	5dwy_A	5dwy_A	Sequence-identical chain
RESCUED	5EAV-A	4zlv_A	4zlv_A	Sequence-identical chain
RESCUED	5EBJ-A	5eb6_A	5eb6_A	Sequence-identical chain
RESCUED	5ECK-A	5ech_A	5ech_A	Sequence-identical chain
RESCUED	5ED4-A	3r0j_A	3r0j_A	Sequence-identical chain
RESCUED	5EES-A	5eer_A	5eer_A	Sequence-identical chain
RESCUED	5EFA-A	5ef9_A	5ef9_A	Sequence-identical chain
RESCUED	5EG1-A	4pl0_A	4pl0_A	Sequence-identical chain
RESCUED	5EGO-B	5eea_A	5eea_A	Sequence-identical chain
RESCUED	5EHG-A	4ctj_A	4ctj_A	Sequence-identical chain
RESCUED	5EJB-B	5ejb_A	5ejb_A	Sequence-identical chain
RESCUED	5EL5-6I	1eg0_F	1eg0_F	Sequence-identical chain
RESCUED	5ELO-A	5eln_A	5eln_A	Sequence-identical chain
RESCUED	5ELS-A	5el3_A	5el3_A	Sequence-identical chain
RESCUED	5ELT-B	5elt_A	5elt_A	Sequence-identical chain
RESCUED	5ELW-A	4mu0_A	4mu0_A	Sequence-identical chain
RESCUED	5ENQ-A	5en5_A	5en5_A	Sequence-identical chain
RESCUED	5ENV-A	4w6z_A	4w6z_A	Sequence-identical chain
RESCUED	5EOY-A	5eox_A	5eox_A	Sequence-identical chain
RESCUED	5EP3-A	5ep2_A	5ep2_A	Sequence-identical chain
RESCUED	5EPI-B	4wrt_B	4wrt_B	Sequence-identical chain
RESCUED	5EPT-H	5ept_A	5ept_A	Sequence-identical chain
RESCUED	5EQA-A	5eq7_A	5eq7_A	Sequence-identical chain
RESCUED	5EQL-A	5elj_A	5elj_A	Sequence-identical chain
RESCUED	5ERO-A	5ern_A	5ern_A	Sequence-identical chain
RESCUED	5ES8-A	5es5_A	5es5_A	Sequence-identical chain
RESCUED	5ESS-A	5erx_A	5erx_A	Sequence-identical chain
RESCUED	5ETV-A	3qbc_A	3qbc_A	Sequence-identical chain
RESCUED	5EUT-A	4pla_A	4pla_A	Sequence-identical chain
RESCUED	5EUY-A	4h73_A	4h73_A	Sequence-identical chain
RESCUED	5EV3-A	5ev1_A	5ev1_A	Sequence-identical chain
RESCUED	5EVI-D	5evi_A	5evi_A	Sequence-identical chain
RESCUED	5EX6-C	5ex6_A	5ex6_A	Sequence-identical chain
RESCUED	5EXD-B	5c4i_B	5c4i_B	Sequence-identical chain
RESCUED	5EXS-A	5exp_A	5exp_A	Sequence-identical chain
RESCUED	5EY0-B	5ey0_A	5ey0_A	Sequence-identical chain
RESCUED	5EY8-A	5d6j_A	5d6j_A	Sequence-identical chain
RESCUED	5EYN-A	5ey7_A	5ey7_A	Sequence-identical chain
RESCUED	5EYY-A	5eyx_A	5eyx_A	Sequence-identical chain
RESCUED	5F0L-A	5f0j_A	5f0j_A	Sequence-identical chain
RESCUED	5F13-A	3pt1_A	3pt1_A	Sequence-identical chain
RESCUED	5F22-A	2ahm_A	2ahm_A	Sequence-identical chain
RESCUED	5F3B-C	3hh2_A	3hh2_A	Sequence-identical chain
RESCUED	5F3P-A	5f3o_A	5f3o_A	Sequence-identical chain
RESCUED	5F5R-A	5f3k_A	5f3k_A	Sequence-identical chain
RESCUED	5F6J-G	5f6j_E	5f6j_E	Sequence-identical chain
RESCUED	5F8N-A	5f8g_A	5f8g_A	Sequence-identical chain
RESCUED	5FAD-A	5fa8_A	5fa8_A	Sequence-identical chain
RESCUED	5FAF-A	5fae_A	5fae_A	Sequence-identical chain
RESCUED	5FAJ-A	5fac_A	5fac_A	Sequence-identical chain
RESCUED	5FBA-A	5fb9_A	5fb9_A	Sequence-identical chain
RESCUED	5FBH-B	5fbh_A	5fbh_A	Sequence-identical chain
RESCUED	5FCB-A	5fc1_A	5fc1_A	Sequence-identical chain
RESCUED	5FCI-D6	4u3m_D6	4u3m_D6	Sequence-identical chain
RESCUED	5FDF-A	1vlq_A	1vlq_A	Sequence-identical chain
